,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Incandescent,,,,Fluorescent,,,,Halogen,,,,Hydrogen,,,,Helium,,,,LED,,,,Green Laser,,,,Red Laser,,,,Green Laser Again,,
,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L
,,188.25,33.91,0.180132802124834,,188.25,7.58,0.040265604249668,,188.25,-70.52,-0.37460823373174,,188.25,-77.17,-0.409933598937583,,188.25,9.38,0.0498273572377158,,188.25,-52.48,-0.278778220451527,,188.25,-14.54,-0.0772377158034529,,188.25,-14.54,-0.0772377158034529,,188.25,20.55,0.109163346613546
,,188.47,51.43,0.272881625722927,,188.47,6.78,0.03597389504961,,188.47,68.13,0.36148989229055,,188.47,35.87,0.190322067172494,,188.47,7.79,0.0413328381174723,,188.47,54.53,0.289329866822306,,188.47,6.62,0.035124953573513,,188.47,6.62,0.035124953573513,,188.47,24.92,0.132222634902106
,,188.69,48.24,0.255657427526631,,188.69,7.46,0.0395357464624516,,188.69,37.11,0.196671789707987,,188.69,21.26,0.11267157772007,,188.69,9,0.0476972812549685,,188.69,50.77,0.269065663257194,,188.69,11.95,0.0633313901107637,,188.69,11.95,0.0633313901107637,,188.69,19.05,0.100959245323017
,,188.92,50.52,0.267414778742325,,188.92,5.45,0.0288481897099301,,188.92,66.31,0.350995130213847,,188.92,24.54,0.129896252381961,,188.92,5.16,0.0273131484226127,,188.92,63.4,0.33559178488249,,188.92,9.22,0.0488037264450561,,188.92,9.22,0.0488037264450561,,188.92,4.3,0.022760957018844
,,189.14,63.03,0.333245215184519,,189.14,5.71,0.0301892777836523,,189.14,81.94,0.433224066828804,,189.14,33.96,0.179549540023263,,189.14,8.1,0.0428254203235698,,189.14,61.52,0.325261710901977,,189.14,16.04,0.084804906418526,,189.14,16.04,0.084804906418526,,189.14,-7.44,-0.0393359416305382
,,189.36,63.71,0.336449091677229,,189.36,3.79,0.0200147866497676,,189.36,20.27,0.107044782425011,,189.36,-8.5,-0.0448880439374736,,189.36,1.62,0.00855513307984791,,189.36,5.38,0.028411491339248,,189.36,1.98,0.0104562737642586,,189.36,1.98,0.0104562737642586,,189.36,-7.71,-0.0407160963244613
,,189.59,84.65,0.446489793765494,,189.59,6.56,0.0346009810644021,,189.59,186.61,0.98428187140672,,189.59,104.55,0.551453135713909,,189.59,5.68,0.0299593860435677,,189.59,149.76,0.789915079909278,,189.59,23.96,0.12637797352181,,189.59,23.96,0.12637797352181,,189.59,4.03,0.0212563953795031
,,189.81,70.09,0.369264000842948,,189.81,6.13,0.0322954533480849,,189.81,192.91,1.01633212159528,,189.81,106.19,0.559454191033138,,189.81,0.86,0.00453084663610979,,189.81,149.08,0.785416995943312,,189.81,13.86,0.0730203888098625,,189.81,13.86,0.0730203888098625,,189.81,3.48,0.0183341235972815
,,190.03,67.36,0.354470346787349,,190.03,3.89,0.0204704520338894,,190.03,260.57,1.37120454665053,,190.03,149.47,0.786560016839446,,190.03,7.19,0.0378361311371889,,190.03,185.43,0.975793295795401,,190.03,15.5,0.0815660685154976,,190.03,15.5,0.0815660685154976,,190.03,-1.98,-0.0104194074619797
,,190.26,33.22,0.174603174603175,,190.26,-1.39,-0.00730579207400399,,190.26,51.9,0.272784610532955,,190.26,15.67,0.0823609797119731,,190.26,1.65,0.0086723431094292,,190.26,18.35,0.0964469673078945,,190.26,-10.85,-0.0570272259013981,,190.26,-10.85,-0.0570272259013981,,190.26,-9.22,-0.0484600021023862
,,190.48,26.62,0.139752204955901,,190.48,-4.05,-0.0212620747585048,,190.48,-129.31,-0.678863922721546,,190.48,-122.09,-0.640959680806384,,190.48,1.68,0.00881982360352793,,190.48,-104.7,-0.549664006719866,,190.48,-18.09,-0.0949706005879882,,190.48,-18.09,-0.0949706005879882,,190.48,3.21,0.0168521629567409
,,190.7,48.92,0.256528578919769,,190.7,1.59,0.00833770319874148,,190.7,-70.75,-0.371001573151547,,190.7,-79.36,-0.416151022548506,,190.7,-5.65,-0.029627687467226,,190.7,-54.7,-0.286837965390666,,190.7,-16.59,-0.0869952805453592,,190.7,-16.59,-0.0869952805453592,,190.7,22.19,0.116360776088096
,,190.92,52.56,0.275298554368322,,190.92,7.95,0.0416404776869893,,190.92,-76.89,-0.402734129478316,,190.92,-81.41,-0.426408967106642,,190.92,-4.81,-0.0251937984496124,,190.92,-78.59,-0.411638382568615,,190.92,-17.41,-0.0911900272365389,,190.92,-17.41,-0.0911900272365389,,190.92,28.19,0.147653467420909
,,191.15,50.29,0.263091812712529,,191.15,6.66,0.0348417473188595,,191.15,-33.58,-0.175673554799895,,191.15,-44,-0.230185718022495,,191.15,-8.06,-0.042165838346848,,191.15,-44.63,-0.23348155898509,,191.15,-22.87,-0.119644258435783,,191.15,-22.87,-0.119644258435783,,191.15,23.14,0.121056761705467
,,191.37,63.71,0.332915294978314,,191.37,15.54,0.0812039504624549,,191.37,70.71,0.369493651042483,,191.37,25.5,0.13324972566233,,191.37,-1.33,-0.00694988765219209,,191.37,67.5,0.352719862047343,,191.37,-10.58,-0.0552855724512724,,191.37,-10.58,-0.0552855724512724,,191.37,5.67,0.0296284684119768
,,191.59,71.45,0.372931781408215,,191.59,11.65,0.0608069314682395,,191.59,143.98,0.751500600240096,,191.59,63.32,0.330497416357847,,191.59,-0.35,-0.00182681768359518,,191.59,128.6,0.671225011743828,,191.59,6.89,0.0359622109713451,,191.59,6.89,0.0359622109713451,,191.59,-8.53,-0.0445221566887625
,,191.82,92.61,0.482796371598373,,191.82,13.37,0.0697007611302263,,191.82,252.68,1.31727661349182,,191.82,138,0.719424460431655,,191.82,9.22,0.048065895109999,,191.82,199.93,1.04227922010218,,191.82,11.54,0.0601605671984152,,191.82,11.54,0.0601605671984152,,191.82,-8.4,-0.0437910541132312
,,192.04,60.76,0.316392418246199,,192.04,0.95,0.00494688606540304,,192.04,149.82,0.780149968756509,,192.04,63.59,0.33112893147261,,192.04,4.59,0.0239012705686315,,192.04,94.8,0.493647156842325,,192.04,1.02,0.0053113934596959,,192.04,1.02,0.0053113934596959,,192.04,0.89,0.00463445115600916
,,192.26,58.03,0.301830854051805,,192.26,0.36,0.00187246437116405,,192.26,145.42,0.756371580151878,,192.26,67.28,0.349942785810881,,192.26,6.52,0.0339124102777489,,192.26,92.93,0.48335587225632,,192.26,1.57,0.00816602517424321,,192.26,1.57,0.00816602517424321,,192.26,10.85,0.0564339956309165
,,192.49,47.56,0.24707777027378,,192.49,-0.44,-0.00228583303028729,,192.49,123.05,0.639253987220115,,192.49,63.73,0.331082134136838,,192.49,-0.95,-0.00493532131539301,,192.49,87.98,0.457062704556081,,192.49,15.22,0.0790690425476648,,192.49,15.22,0.0790690425476648,,192.49,10.85,0.056366564496857
,,192.71,43.92,0.227907218099735,,192.71,5.49,0.0284884022624669,,192.71,97.94,0.508224793731514,,192.71,27.82,0.144361994707073,,192.71,2.1,0.0108972030512169,,192.71,43.6,0.226246691920502,,192.71,17.13,0.0888900420320689,,192.71,17.13,0.0888900420320689,,192.71,10.99,0.0570286959680349
,,192.93,65.76,0.340849012595242,,192.93,0.91,0.00471673664023221,,192.93,215.06,1.11470481521795,,192.93,115.47,0.598507230601773,,192.93,2.03,0.0105219509666718,,192.93,144.3,0.747939667236822,,192.93,20.27,0.105064012854403,,192.93,20.27,0.105064012854403,,192.93,26.28,0.136215207588244
,,193.15,51.43,0.266269738545172,,193.15,3.81,0.0197256018638364,,193.15,126.69,0.655915091897489,,193.15,34.37,0.177944602640435,,193.15,7.43,0.0384675122961429,,193.15,69.2,0.358270774009837,,193.15,10.99,0.0568987833290189,,193.15,10.99,0.0568987833290189,,193.15,27.65,0.14315298990422
,,193.38,62.58,0.323611542041576,,193.38,-1.24,-0.00641224532009515,,193.38,175.46,0.907332712793464,,193.38,91.99,0.475695521770607,,193.38,8.24,0.0426104043851484,,193.38,114.77,0.593494673699452,,193.38,16.59,0.0857896369841762,,193.38,16.59,0.0857896369841762,,193.38,34.47,0.178250077567484
,,193.6,20.02,0.103409090909091,,193.6,4.34,0.0224173553719008,,193.6,-24.63,-0.127221074380165,,193.6,-41.81,-0.215960743801653,,193.6,7.27,0.037551652892562,,193.6,-33.54,-0.173243801652893,,193.6,-0.07,-0.000361570247933884,,193.6,-0.07,-0.000361570247933884,,193.6,16.73,0.0864152892561983
,,193.82,26.62,0.137343927355278,,193.82,3.31,0.0170777009596533,,193.82,-31.53,-0.162676710349809,,193.82,-48.91,-0.252347538953668,,193.82,3.65,0.0188319058920648,,193.82,-19.37,-0.0999380868847384,,193.82,-0.2,-0.00103188525435972,,193.82,-0.2,-0.00103188525435972,,193.82,11.81,0.0609328242699412
,,194.05,19.34,0.0996650347848493,,194.05,9.31,0.0479773254315898,,194.05,-140.76,-0.725380056686421,,194.05,-122.23,-0.62988920381345,,194.05,3.1,0.0159752641071889,,194.05,-73.3,-0.377737696469982,,194.05,-2.25,-0.0115949497552177,,194.05,-2.25,-0.0115949497552177,,194.05,0.34,0.00175212574078846
,,194.27,62.8,0.323261440263551,,194.27,10.19,0.0524527719153755,,194.27,130.33,0.670870438050136,,194.27,48.16,0.247902403870901,,194.27,5.13,0.0264065475884079,,194.27,121.09,0.623307767540022,,194.27,15.5,0.0797858650332012,,194.27,15.5,0.0797858650332012,,194.27,4.85,0.0249652545426468
,,194.49,68.27,0.351020618026634,,194.49,13.64,0.070132140469947,,194.49,238.04,1.22391896755617,,194.49,143.19,0.73623322535863,,194.49,6.4,0.0329065761735822,,194.49,190.72,0.980615969972749,,194.49,8.53,0.0438582960563525,,194.49,8.53,0.0438582960563525,,194.49,-0.34,-0.00174816185922155
,,194.71,71.22,0.365774741923887,,194.71,6.6,0.0338965641210005,,194.71,325.49,1.67166555390067,,194.71,203.4,1.04463047609265,,194.71,2.83,0.0145344358276411,,194.71,240.38,1.23455395203123,,194.71,5.8,0.0297878896820913,,194.71,5.8,0.0297878896820913,,194.71,5.39,0.0276821940321504
,,194.94,49.61,0.254488560582743,,194.94,9.31,0.0477582846003899,,194.94,83.61,0.428901200369344,,194.94,30.55,0.156714886631784,,194.94,2.02,0.0103621627167334,,194.94,63.23,0.324356212167847,,194.94,-19.18,-0.0983892479737355,,194.94,-19.18,-0.0983892479737355,,194.94,17.13,0.0878731917513081
,,195.16,59.16,0.303135888501742,,195.16,5.86,0.0300266448042632,,195.16,142.47,0.730016396802623,,195.16,70.69,0.362215617954499,,195.16,1.43,0.00732732117237139,,195.16,89.34,0.457778233244517,,195.16,-6.35,-0.0325374052059848,,195.16,-6.35,-0.0325374052059848,,195.16,17.82,0.0913096946095511
,,195.38,65.31,0.334271675708875,,195.38,8.05,0.0412017606715119,,195.38,57.21,0.292814003480397,,195.38,20.31,0.103951274439554,,195.38,5.59,0.028610912068789,,195.38,44.46,0.227556556454089,,195.38,-11.67,-0.059729757395844,,195.38,-11.67,-0.059729757395844,,195.38,1.84,0.00941754529634558
,,195.6,81.69,0.417638036809816,,195.6,3.33,0.0170245398773006,,195.6,138.37,0.70741308793456,,195.6,85.84,0.438854805725971,,195.6,4.65,0.0237730061349693,,195.6,92.24,0.471574642126789,,195.6,8.4,0.0429447852760736,,195.6,8.4,0.0429447852760736,,195.6,-3.21,-0.0164110429447853
,,195.83,81.24,0.414849614461523,,195.83,7.01,0.0357963539804933,,195.83,24.29,0.124036153806873,,195.83,12.25,0.0625542562426594,,195.83,5.51,0.0281366491344534,,195.83,12.54,0.0640351325128938,,195.83,18.36,0.0937547873155288,,195.83,18.36,0.0937547873155288,,195.83,-3.07,-0.0156768625848951
,,196.05,57.34,0.292476409079317,,196.05,3.5,0.0178525886253507,,196.05,71.32,0.363784748788574,,196.05,5.02,0.0256057128283601,,196.05,2.44,0.012445804641673,,196.05,22.1,0.112726345320071,,196.05,17.13,0.0873756694720735,,196.05,17.13,0.0873756694720735,,196.05,13.58,0.0692680438663606
,,196.27,43.01,0.219136903245529,,196.27,11.15,0.0568094971213125,,196.27,72.3,0.368370102409945,,196.27,12.39,0.063127324603862,,196.27,8.89,0.0452947470321496,,196.27,46.68,0.23783563458501,,196.27,27.1,0.138075100626688,,196.27,27.1,0.138075100626688,,196.27,2.53,0.0128904060732664
,,196.5,37.55,0.191094147582697,,196.5,8.94,0.0454961832061069,,196.5,159.61,0.812264631043257,,196.5,35.6,0.18117048346056,,196.5,10.72,0.0545547073791349,,196.5,108.8,0.553689567430025,,196.5,13.18,0.0670737913486005,,196.5,13.18,0.0670737913486005,,196.5,4.44,0.0225954198473282
,,196.72,44.15,0.224430662871086,,196.72,15.18,0.0771655144367629,,196.72,114.55,0.582299715331436,,196.72,17.44,0.0886539243594957,,196.72,8.62,0.0438186254575031,,196.72,77.23,0.392588450589671,,196.72,4.16,0.0211468076453843,,196.72,4.16,0.0211468076453843,,196.72,0.34,0.00172834485563237
,,196.94,38,0.192952168173048,,196.94,7.89,0.040062963339088,,196.94,106.44,0.540469178429979,,196.94,-3.86,-0.0195998781354727,,196.94,0.27,0.00137097593175586,,196.94,73.3,0.372194577028537,,196.94,-2.25,-0.0114247994312989,,196.94,-2.25,-0.0114247994312989,,196.94,4.71,0.0239159134761856
,,197.16,49.38,0.25045648204504,,197.16,5.69,0.0288598092919456,,197.16,58.5,0.296713329275715,,197.16,3.52,0.0178535199837695,,197.16,3.83,0.0194258470277947,,197.16,55.72,0.282613106106715,,197.16,-0.89,-0.004514100223169,,197.16,-0.89,-0.004514100223169,,197.16,16.86,0.0855143031040779
,,197.39,35.5,0.179847003394296,,197.39,3.21,0.0162622219970617,,197.39,-60.89,-0.308475606667004,,197.39,-64.89,-0.328740057753686,,197.39,4.4,0.0222908961953493,,197.39,-25.68,-0.130097775976493,,197.39,2.66,0.013475859972643,,197.39,2.66,0.013475859972643,,197.39,17.54,0.088859618015097
,,197.61,29.13,0.147411568240474,,197.61,5.49,0.0277819948383179,,197.61,-101.17,-0.511968017812864,,197.61,-64.61,-0.32695713779667,,197.61,10.87,0.0550073376853398,,197.61,-64.6,-0.326906533070189,,197.61,-8.4,-0.0425079702444208,,197.61,-8.4,-0.0425079702444208,,197.61,14.68,0.0742877384747735
,,197.83,43.23,0.218520952332811,,197.83,6.21,0.0313905878784815,,197.83,76.32,0.385785775665976,,197.83,62.77,0.317292624981044,,197.83,5.79,0.0292675529495021,,197.83,91.9,0.464540261840975,,197.83,2.12,0.0107162715462771,,197.83,2.12,0.0107162715462771,,197.83,0.89,0.00449881211140879
,,198.05,63.94,0.322847765715728,,198.05,8.83,0.0445847008331229,,198.05,278.54,1.40641252209038,,198.05,202.85,1.02423630396365,,198.05,12.07,0.0609442060085837,,198.05,239.19,1.20772532188841,,198.05,14.68,0.074122696288816,,198.05,14.68,0.074122696288816,,198.05,2.53,0.0127745518808382
,,198.28,41.87,0.211166027839419,,198.28,3.35,0.0168952995763567,,198.28,223.02,1.12477304821465,,198.28,133.63,0.673945935041356,,198.28,3.45,0.0173996368771434,,198.28,181.67,0.916229574339318,,198.28,18.36,0.0925963284244503,,198.28,18.36,0.0925963284244503,,198.28,7.85,0.0395904781117611
,,198.5,9.78,0.0492695214105793,,198.5,3.68,0.0185390428211587,,198.5,-70.22,-0.35375314861461,,198.5,-98.2,-0.494710327455919,,198.5,3.87,0.0194962216624685,,198.5,-77.57,-0.390780856423174,,198.5,7.58,0.0381863979848866,,198.5,7.58,0.0381863979848866,,198.5,16.86,0.0849370277078086
,,198.72,13.88,0.0698470209339775,,198.72,1.69,0.00850442834138486,,198.72,-145.01,-0.729720209339775,,198.72,-155.82,-0.784118357487923,,198.72,1.43,0.00719605475040258,,198.72,-116.31,-0.585295893719807,,198.72,7.17,0.0360809178743961,,198.72,7.17,0.0360809178743961,,198.72,22.32,0.11231884057971
,,198.94,28.67,0.144113803156731,,198.94,5.8,0.0291545189504373,,198.94,-129.46,-0.650748969538554,,198.94,-132.74,-0.667236352669146,,198.94,5.87,0.0295063838343219,,198.94,-86.1,-0.432793807178044,,198.94,6.08,0.0305619784859757,,198.94,6.08,0.0305619784859757,,198.94,22.87,0.114959284206293
,,199.17,37.77,0.189636993523121,,199.17,4.03,0.0202339709795652,,199.17,-104.28,-0.523572827233017,,199.17,-117.18,-0.588341617713511,,199.17,4.27,0.0214389717326907,,199.17,-75.18,-0.377466485916554,,199.17,-2.66,-0.0133554250138073,,199.17,-2.66,-0.0133554250138073,,199.17,20,0.100416729427123
,,199.39,28.44,0.14263503686243,,199.39,3.36,0.0168513967601184,,199.39,-160.78,-0.806359396158283,,199.39,-157.86,-0.791714729926275,,199.39,3.92,0.0196599628868048,,199.39,-130.98,-0.656903555845328,,199.39,-7.58,-0.0380159486433623,,199.39,-7.58,-0.0380159486433623,,199.39,12.63,0.0633431967500878
,,199.61,91.02,0.455989178898853,,199.61,7.32,0.0366715094434147,,199.61,148,0.741445819347728,,199.61,74.78,0.374630529532589,,199.61,6.43,0.032212814989229,,199.61,111.19,0.557036220630229,,199.61,11.67,0.0584640048093783,,199.61,11.67,0.0584640048093783,,199.61,13.72,0.0687340313611543
,,199.83,85.1,0.425861982685282,,199.83,12.32,0.0616524045438623,,199.83,285.82,1.43031576840314,,199.83,182.92,0.915378071360657,,199.83,8.99,0.0449882400040034,,199.83,235.6,1.17900215182905,,199.83,24.1,0.120602512135315,,199.83,24.1,0.120602512135315,,199.83,8.67,0.04338687884702
,,200.06,91.48,0.457262821153654,,200.06,9.12,0.0455863241027692,,200.06,361.07,1.80480855743277,,200.06,232.07,1.16000199940018,,200.06,8.49,0.0424372688193542,,200.06,298.92,1.49415175447366,,200.06,27.51,0.137508747375787,,200.06,27.51,0.137508747375787,,200.06,3.07,0.0153453963810857
,,200.28,34.13,0.170411424006391,,200.28,7.27,0.036299181146395,,200.28,24.82,0.123926502895946,,200.28,-3.86,-0.0192730177751148,,200.28,5.97,0.0298082684242061,,200.28,10.84,0.0541242260834831,,200.28,-9.22,-0.0460355502296785,,200.28,-9.22,-0.0460355502296785,,200.28,-8.81,-0.0439884162172958
,,200.5,19.8,0.0987531172069825,,200.5,4.01,0.02,,200.5,-136.51,-0.680847880299252,,200.5,-114.72,-0.57216957605985,,200.5,0.7,0.00349127182044888,,200.5,-99.41,-0.495810473815461,,200.5,-13.04,-0.0650374064837905,,200.5,-13.04,-0.0650374064837905,,200.5,2.53,0.0126184538653367
,,200.72,29.81,0.148515344758868,,200.72,8.42,0.0419489836588282,,200.72,-151.68,-0.755679553607015,,200.72,-111.58,-0.555898764447987,,200.72,-0.27,-0.00134515743324033,,200.72,-107.6,-0.536070147469111,,200.72,-19.18,-0.0955559984057393,,200.72,-19.18,-0.0955559984057393,,200.72,6.08,0.0302909525707453
,,200.95,47.1,0.234386663349092,,200.95,7.83,0.0389649166459318,,200.95,-69.16,-0.344165215227669,,200.95,-77.99,-0.388106494152774,,200.95,-0.06,-0.000298581736750435,,200.95,-45.65,-0.22717093804429,,200.95,7.3,0.0363274446379696,,200.95,7.3,0.0363274446379696,,200.95,6.49,0.0322965911918388
,,201.17,45.51,0.226226574538947,,201.17,7.01,0.0348461500223691,,201.17,-127.18,-0.632201620519958,,201.17,-112.4,-0.558731421186062,,201.17,1.67,0.0083014365959139,,201.17,-92.76,-0.46110255008202,,201.17,-3.62,-0.0179947308246756,,201.17,-3.62,-0.0179947308246756,,201.17,-5.8,-0.0288313366804195
,,201.39,65.53,0.325388549580416,,201.39,5.18,0.0257212374000695,,201.39,75.11,0.372957942301008,,201.39,46.93,0.233030438452753,,201.39,4.45,0.022096429812801,,201.39,69.2,0.34361189731367,,201.39,18.09,0.0898257113064204,,201.39,18.09,0.0898257113064204,,201.39,-1.02,-0.00506479964248473
,,201.61,66.9,0.331828778334408,,201.61,7.56,0.0374981399732156,,201.61,228.78,1.13476514061802,,201.61,161.89,0.802985962997867,,201.61,8.4,0.0416645999702396,,201.61,209.66,1.03992857497148,,201.61,26.15,0.129705867764496,,201.61,26.15,0.129705867764496,,201.61,6.08,0.0301572342641734
,,201.84,93.3,0.462247324613555,,201.84,7.71,0.0381985731272295,,201.84,490.77,2.43148038049941,,201.84,323.27,1.60161514070551,,201.84,11.54,0.0571739992072929,,201.84,384.25,1.90373563218391,,201.84,35.16,0.174197384066587,,201.84,35.16,0.174197384066587,,201.84,9.76,0.0483551327784384
,,202.06,71,0.351380777986737,,202.06,10.99,0.0543897852123132,,202.06,308.66,1.52756606948431,,202.06,173.91,0.860684945065822,,202.06,12.29,0.0608235177669999,,202.06,215.12,1.06463426704939,,202.06,21.78,0.107789765416213,,202.06,21.78,0.107789765416213,,202.06,2.53,0.0125210333564288
,,202.28,40.96,0.202491595807791,,202.28,2.43,0.012013051216136,,202.28,96.43,0.476715443939094,,202.28,43.11,0.21312042713071,,202.28,7.81,0.0386098477358117,,202.28,45.48,0.224836859798299,,202.28,9.22,0.0455803836266561,,202.28,9.22,0.0455803836266561,,202.28,5.94,0.0293652363061103
,,202.5,-1.59,-0.00785185185185185,,202.5,6,0.0296296296296296,,202.5,-136.28,-0.672987654320988,,202.5,-121.55,-0.600246913580247,,202.5,5.56,0.0274567901234568,,202.5,-133.89,-0.661185185185185,,202.5,8.67,0.0428148148148148,,202.5,8.67,0.0428148148148148,,202.5,9.08,0.0448395061728395
,,202.73,-22.53,-0.111133034084743,,202.73,6.35,0.031322448576925,,202.73,-131.58,-0.649040595866423,,202.73,-134.52,-0.663542642924086,,202.73,3.08,0.0151926207270754,,202.73,-111.02,-0.547624919844128,,202.73,8.26,0.0407438464953386,,202.73,8.26,0.0407438464953386,,202.73,12.63,0.0622996103191437
,,202.95,-9.33,-0.0459719142645972,,202.95,11.17,0.0550381867455038,,202.95,-194.39,-0.957822123675782,,202.95,-189.54,-0.933924611973392,,202.95,5.95,0.0293175659029318,,202.95,-144.13,-0.710174919931017,,202.95,12.63,0.0622320768662232,,202.95,12.63,0.0622320768662232,,202.95,7.03,0.0346390736634639
,,203.17,23.21,0.114239306984299,,203.17,8.75,0.0430673819953733,,203.17,-146.22,-0.719692868041542,,203.17,-162.64,-0.800511886597431,,203.17,4.73,0.0232809962100704,,203.17,-97.53,-0.480041344686716,,203.17,11.81,0.0581286607274696,,203.17,11.81,0.0581286607274696,,203.17,1.57,0.00772751882659842
,,203.39,38.46,0.189094842420965,,203.39,8.63,0.042430797974335,,203.39,-179.9,-0.88450759624367,,203.39,-167.42,-0.823147647376961,,203.39,3.76,0.0184866512611239,,203.39,-141.57,-0.696051919956733,,203.39,-4.3,-0.0211416490486258,,203.39,-4.3,-0.0211416490486258,,203.39,7.99,0.0392841339298884
,,203.61,40.05,0.196699572712539,,203.61,6.95,0.0341338834045479,,203.61,-123.31,-0.605618584548892,,203.61,-134.11,-0.658661165954521,,203.61,-0.57,-0.00279946957418594,,203.61,-129.62,-0.636609203870144,,203.61,-8.53,-0.0418938166101861,,203.61,-8.53,-0.0418938166101861,,203.61,5.8,0.0284858307548745
,,203.84,60.53,0.296948587127159,,203.84,8.98,0.0440541601255887,,203.84,-52.55,-0.257800235478807,,203.84,-55.47,-0.272125196232339,,203.84,3.45,0.0169250392464678,,203.84,-73.3,-0.359595761381476,,203.84,-5.39,-0.0264423076923077,,203.84,-5.39,-0.0264423076923077,,203.84,14.68,0.0720172684458399
,,204.06,54.38,0.266490247966284,,204.06,7.42,0.0363618543565618,,204.06,-14.92,-0.0731157502695286,,204.06,-40.45,-0.198226011957267,,204.06,0.33,0.00161717142017054,,204.06,-47.53,-0.232921689699108,,204.06,-7.44,-0.036459864745663,,204.06,-7.44,-0.036459864745663,,204.06,13.18,0.0645888464177203
,,204.28,74.18,0.363129038574506,,204.28,10.66,0.052183277853926,,204.28,112.58,0.551106324652438,,204.28,53.49,0.26184648521637,,204.28,5.95,0.0291266888584296,,204.28,62.72,0.307029567260623,,204.28,-6.76,-0.033091834736636,,204.28,-6.76,-0.033091834736636,,204.28,26.83,0.131339338163305
,,204.5,45.06,0.220342298288509,,204.5,6.06,0.0296332518337408,,204.5,54.02,0.264156479217604,,204.5,9.66,0.0472371638141809,,204.5,1.25,0.00611246943765281,,204.5,16.64,0.0813691931540342,,204.5,-8.26,-0.0403911980440098,,204.5,-8.26,-0.0403911980440098,,204.5,10.44,0.0510513447432763
,,204.73,11.83,0.0577834220680897,,204.73,6.86,0.0335075465246911,,204.73,-150.09,-0.733111903482636,,204.73,-120.59,-0.589019684462463,,204.73,1.44,0.00703365408098471,,204.73,-117.33,-0.573096273140233,,204.73,-7.03,-0.0343379084648073,,204.73,-7.03,-0.0343379084648073,,204.73,11.54,0.0563669222878914
